symbol,open,high,low,close,volume,adj close,prev_day_diff,50_day_moving_avg,10_day_volatility,s&p_index_open,s&p_index_high,s&p_index_low,s&p_index_close,s&p_index_volume,s&p_index_adj_close
FB,23.02,23.24,22.540001,22.59,57248900,22.59,-0.7000010000000003,22.2917999,1.4569907782825775,1461.050049,1461.22998,1449.97998,1460.26001,3382520000,1460.26001
FB,22.969998999999998,23.24,22.6,22.860001,51218100,22.860001,0.2700010000000006,22.132799939999998,1.3784449280985276,1460.339966,1467.069946,1459.51001,1460.150024,4833870000,1460.150024
FB,21.780001000000002,21.98,20.360001,20.790001,79106500,20.790001,-2.0700000000000003,21.934199980000002,1.107659541827032,1459.76001,1460.719971,1452.060059,1456.890015,3008920000,1456.890015
FB,21.200001,21.209999,20.219998999999998,20.280001000000002,46291700,20.280001000000002,-0.509999999999998,21.774800000000006,0.9608352245835384,1456.939941,1463.23999,1441.589966,1441.589966,3739900000,1441.589966
FB,20.15,20.780001000000002,19.799999,20.620001000000002,38271900,20.620001000000002,0.33999999999999986,21.625400020000008,0.9892427138981155,1441.599976,1441.599976,1430.530029,1433.319946,3565380000,1433.319946
FB,20.99,21.0,20.16,20.32,30215900,20.32,-0.30000100000000174,21.449600000000004,1.032397212898359,1433.359985,1450.199951,1433.359985,1447.150024,3150330000,1447.150024
FB,20.57,21.950001,20.5,21.66,65486000,21.66,1.3399999999999999,21.302800000000005,1.0246950990418076,1447.130005,1447.130005,1435.599976,1440.670044,3509230000,1440.670044
FB,22.08,22.59,21.73,21.99,51262700,21.99,0.3299999999999983,21.167400000000008,1.031620564742822,1440.900024,1457.140015,1440.900024,1444.48999,3505080000,1444.48999
FB,22.08,22.49,21.82,22.27,29341400,22.27,0.28000000000000114,21.037800000000008,1.0478935542316825,1444.98999,1451.52002,1439.01001,1445.75,3321790000,1445.75
FB,22.299999,22.49,21.799999,21.83,32000100,21.83,-0.4400000000000013,20.905399980000006,0.9033319950053246,1446.050049,1454.300049,1441.98999,1450.98999,3531640000,1450.98999
FB,22.32,22.4,21.41,21.950001,46892100,21.950001,0.12000100000000202,20.757600000000007,0.8461919658093608,1451.079956,1463.140015,1451.079956,1461.400024,3615860000,1461.400024
FB,21.49,21.629998999999998,20.879998999999998,20.91,40529300,20.91,-1.0400010000000002,20.63880000000001,0.7149095875705563,1461.400024,1470.959961,1456.890015,1460.930054,3172940000,1460.930054
FB,20.4,20.75,20.16,20.4,32236700,20.4,-0.5100000000000016,20.572600020000014,0.7494003177209585,1460.930054,1460.930054,1453.099976,1455.880005,2328720000,1455.880005
FB,20.389999,20.549999,19.969998999999998,20.23,27161800,20.23,-0.16999999999999815,20.51420002000001,0.7558148098576952,1455.900024,1455.900024,1441.180054,1441.47998,3216320000,1441.47998
FB,19.93,19.940001000000002,19.450001,19.639999,39321800,19.639999,-0.5900010000000009,20.47280002000001,0.8802843074826822,1441.47998,1442.52002,1430.640015,1432.560059,3225060000,1432.560059
FB,19.879998999999998,19.959999,19.610001,19.75,21817300,19.75,0.11000100000000046,20.450200040000013,0.9462248474861913,1432.819946,1443.900024,1432.819946,1432.839966,3672540000,1432.839966
FB,19.75,19.799999,19.48,19.52,18809400,19.52,-0.23000000000000043,20.439800020000014,1.025665375256603,1432.839966,1438.430054,1425.530029,1428.589966,3134750000,1428.589966
FB,19.68,19.879998999999998,19.49,19.52,20189700,19.52,0.0,20.408400020000016,1.0185364313564202,1428.75,1441.310059,1427.23999,1440.130005,3483810000,1440.130005
FB,19.68,19.690001000000002,19.299999,19.48,21834700,19.48,-0.03999999999999915,20.359600020000013,0.8984661718730854,1440.310059,1455.51001,1440.310059,1454.920044,3568770000,1454.920044
FB,19.5,20.48,19.370001000000002,19.879998999999998,44074500,19.879998999999998,0.39999899999999755,20.342800020000013,0.7494908349008478,1454.219971,1462.199951,1453.349976,1460.910034,3655320000,1460.910034
FB,19.700001,19.790001,18.889999,18.98,52157400,18.98,-0.8999989999999976,20.30800004000001,0.5228279147102257,1460.939941,1464.02002,1452.630005,1457.339966,3880030000,1457.339966
FB,19.0,19.059998999999998,18.799999,19.0,34835000,19.0,0.019999999999999574,20.267800040000008,0.43531592206149056,1457.339966,1457.339966,1429.849976,1433.189941,3875170000,1433.189941
FB,19.200001,19.43,19.049999,19.32,32447300,19.32,0.3200000000000003,20.218000060000005,0.3609929484079269,1433.209961,1435.459961,1422.060059,1433.819946,3216220000,1433.819946
FB,19.25,19.799999,19.1,19.5,78381200,19.5,0.17999999999999972,20.176000060000003,0.2763491986604078,1433.73999,1433.73999,1407.560059,1413.109985,3587670000,1413.109985
FB,24.129998999999998,24.25,22.85,23.23,228949900,23.23,3.7300000000000004,20.23300008,1.168869534037128,1413.199951,1420.040039,1407.099976,1408.75,3385970000,1408.75
FB,23.290001,23.309998999999998,22.469998999999998,22.559998999999998,76142000,22.559998999999998,-0.6700010000000027,20.26020004,1.427826513131143,1409.73999,1421.119995,1405.140015,1412.969971,3512640000,1412.969971
FB,22.4,22.879998999999998,21.879998999999998,21.940001000000002,73175800,21.940001000000002,-0.6199979999999954,20.301600040000004,1.5117966027876786,1412.969971,1417.089966,1403.280029,1411.939941,3284910000,1411.939941
FB,20.82,21.5,20.73,21.110001,99378200,21.110001,-0.8300000000000018,20.342800080000004,1.5006598955127952,1410.98999,1418.76001,1405.949951,1412.160034,3577110000,1412.160034
FB,21.08,21.440001000000002,21.01,21.209999,37713900,21.209999,0.09999799999999937,20.366800060000006,1.4725559461699786,1412.199951,1428.349976,1412.199951,1427.589966,3929890000,1427.589966
FB,21.26,21.690001000000002,21.07,21.18,38344400,21.18,-0.02999900000000011,20.407200060000008,1.4540773211904754,1427.589966,1434.27002,1412.910034,1414.199951,3732480000,1414.199951
FB,21.1,21.48,20.92,21.25,31806700,21.25,0.07000000000000028,20.443400040000004,1.3230494533464967,1414.02002,1419.900024,1408.130005,1417.26001,2921040000,1417.26001
FB,21.24,21.370001000000002,20.99,21.17,29062700,21.17,-0.0799999999999983,20.478000020000003,1.1372074815091842,1417.26001,1433.380005,1417.26001,1428.390015,3306970000,1428.390015
FB,20.85,20.950001,20.370001000000002,20.469998999999998,33396800,20.469998999999998,-0.7000010000000039,20.499200000000002,0.9844064376062107,1428.27002,1428.27002,1388.140015,1394.530029,4356490000,1394.530029
FB,20.52,20.73,19.98,19.99,34254600,19.99,-0.4799989999999994,20.516,0.8989933504762703,1394.530029,1401.22998,1377.51001,1377.51001,3779520000,1377.51001
FB,19.959999,20.0,19.129998999999998,19.209999,42295500,19.209999,-0.7800009999999986,20.51339998,0.8945106615354715,1377.550049,1391.390015,1373.030029,1379.849976,3647350000,1379.849976
FB,19.15,20.17,18.870001000000002,20.07,67349200,20.07,0.8600010000000005,20.53279998,0.7653499748484754,1379.859985,1384.869995,1377.189941,1380.030029,2567540000,1380.030029
FB,19.610001,20.110001,19.559998999999998,19.860001,71775100,19.860001,-0.20999899999999982,20.5482,0.6958851387984689,1380.030029,1388.810059,1371.390015,1374.530029,3455550000,1374.530029
FB,20.1,22.5,19.93,22.360001,229751000,22.360001,2.5,20.63420004,0.8742890834275373,1374.640015,1380.130005,1352.5,1355.48999,4109510000,1355.48999
FB,22.34,22.5,21.65,22.17,78857700,22.17,-0.19000099999999875,20.723000040000002,0.9745057762786598,1355.410034,1360.619995,1348.050049,1353.329956,3928870000,1353.329956
FB,22.25,23.93,22.18,23.559998999999998,107182200,23.559998999999998,1.389998999999996,20.822600020000003,1.2857639745305354,1353.359985,1362.030029,1343.349976,1359.880005,4045910000,1359.880005
FB,23.959999,24.120001000000002,22.82,22.92,85021300,22.92,-0.639998999999996,20.90180004000001,1.4085510397570116,1359.880005,1386.890015,1359.880005,1386.890015,3374800000,1386.890015
FB,22.73,23.9,22.700001,23.1,46655300,23.1,0.17999999999999972,20.984200040000005,1.5218965372851585,1386.819946,1389.77002,1377.040039,1387.810059,3207160000,1387.810059
FB,23.219998999999998,24.530001000000002,23.049999,24.32,89862400,24.32,1.2199999999999989,21.09440006,1.7194254534583517,1387.790039,1391.25,1386.390015,1391.030029,2667090000,1391.030029
FB,24.58,24.68,23.879998999999998,24.0,29520900,24.0,-0.3200000000000003,21.185800060000002,1.7283810025571482,1391.030029,1409.160034,1391.030029,1409.150024,1504960000,1409.150024
FB,24.940001000000002,26.09,24.809998999999998,25.940001000000002,123865000,25.940001000000002,1.9400010000000023,21.286000079999997,1.7598294769665617,1409.150024,1409.150024,1397.680054,1406.290039,2948960000,1406.290039
FB,26.040001,26.5,25.459999,26.15,85760600,26.15,0.20999899999999627,21.3948001,1.7515180686479925,1406.290039,1409.01001,1398.030029,1398.939941,3323120000,1398.939941
FB,25.940001000000002,26.49,25.75,26.360001,49205600,26.360001,0.21000100000000188,21.482000120000002,1.4896028278706992,1398.77002,1410.310059,1385.430054,1409.930054,3359250000,1409.930054
FB,26.5,27.52,26.16,27.32,88759700,27.32,0.9599989999999998,21.598000120000002,1.6489041303848768,1409.959961,1419.699951,1409.040039,1415.949951,3356850000,1415.949951
FB,27.26,28.0,26.76,28.0,127049600,28.0,0.6799999999999997,21.720600100000002,1.7213836628132315,1415.949951,1418.859985,1411.630005,1416.180054,3966000000,1416.180054
FB,28.0,28.879998999999998,26.98,27.040001,123526100,27.040001,-0.9599989999999998,21.7956001,1.7130748842360077,1416.339966,1423.72998,1408.459961,1409.459961,3074280000,1409.459961
FB,27.059998999999998,27.76,26.68,27.459999,72869200,27.459999,0.41999799999999965,21.89300008,1.559938777132088,1409.459961,1413.140015,1403.650024,1407.050049,3247710000,1407.050049
FB,27.75,27.9,27.26,27.709999,58976300,27.709999,0.25,21.990000039999998,1.3041777286859646,1407.050049,1415.560059,1398.22998,1409.280029,4253920000,1409.280029
FB,27.68,27.75,26.82,26.969998999999998,46001500,26.969998999999998,-0.740000000000002,22.113599999999998,1.1020909399866183,1409.430054,1413.949951,1405.930054,1413.939941,3229700000,1413.939941
FB,27.07,27.780001000000002,26.84,27.49,51751900,27.49,0.5200010000000006,22.257799979999994,0.6555176885489695,1413.949951,1420.339966,1410.900024,1418.069946,3125160000,1418.069946
FB,27.17,28.17,27.1,27.84,50608500,27.84,0.3500000000000014,22.402199959999994,0.5788641453747769,1418.069946,1421.640015,1415.640015,1418.550049,2999430000,1418.550049
FB,28.07,28.24,27.66,27.98,77099100,27.98,0.14000000000000057,22.555399959999995,0.4896332662314397,1418.550049,1434.27002,1418.550049,1427.839966,3650230000,1427.839966
FB,28.0,28.139999,27.370001000000002,27.58,46704200,27.58,-0.40000000000000213,22.673799959999993,0.34027782119958294,1427.839966,1438.589966,1426.76001,1428.47998,3709050000,1428.47998
FB,27.59,28.75,27.43,28.24,81051600,28.24,0.6600000000000001,22.798799959999993,0.3894470854947228,1428.47998,1431.359985,1416.0,1419.449951,3349960000,1419.449951
FB,28.18,28.33,26.76,26.809998999999998,91631600,26.809998999999998,-1.4300010000000007,22.889599939999993,0.43737412497813094,1419.449951,1419.449951,1411.880005,1413.579956,3210170000,1413.579956
FB,26.77,27.0,26.32,26.75,57742500,26.75,-0.05999899999999769,22.987999939999995,0.47564818553234883,1413.540039,1430.670044,1413.540039,1430.359985,3455610000,1430.359985
FB,26.959999,27.91,26.9,27.709999,60512900,27.709999,0.9599989999999998,23.103199899999996,0.48032922709347536,1430.469971,1448.0,1430.469971,1446.790039,4302240000,1446.790039
FB,27.83,28.219998999999998,26.950001,27.41,61390300,27.41,-0.2999989999999997,23.233199899999995,0.47612623200175147,1446.790039,1447.75,1435.800049,1435.810059,3869800000,1435.810059
FB,27.49,27.6,27.129998999999998,27.360001,35574800,27.360001,-0.04999899999999968,23.372399919999992,0.4480636912317992,1435.810059,1443.699951,1432.819946,1443.689941,3686580000,1443.689941
FB,26.66,27.01,26.120001000000002,26.26,54555200,26.26,-1.100000999999999,23.492999919999992,0.5861433671042137,1443.670044,1443.670044,1422.579956,1430.150024,5229160000,1430.150024
FB,26.5,26.959999,26.200001,26.93,28230100,26.93,0.6699999999999982,23.638799939999995,0.580448988801139,1430.150024,1430.150024,1424.660034,1426.660034,1248960000,1426.660034
FB,27.030001000000002,27.18,26.379998999999998,26.51,33175400,26.51,-0.41999999999999815,23.773999939999996,0.5765101900229206,1426.660034,1429.420044,1416.430054,1419.829956,2285030000,1419.829956
FB,26.549999,26.799999,25.52,26.049999,43481700,26.049999,-0.4600010000000019,23.904599919999995,0.6428850279796017,1419.829956,1422.800049,1401.800049,1418.099976,2830180000,1418.099976
FB,25.48,26.110001,25.15,25.91,56574800,25.91,-0.13999899999999954,24.03239992,0.5704910744265299,1418.099976,1418.099976,1401.579956,1402.430054,2426680000,1402.430054
FB,26.200001,26.99,26.110001,26.620001000000002,60374500,26.620001000000002,0.7100010000000019,24.17519994,0.5720044090742452,1402.430054,1426.73999,1398.109985,1426.189941,3204330000,1426.189941
FB,27.440001000000002,28.18,27.42,28.0,69846400,28.0,1.379998999999998,24.33759996,0.6837865485664197,1426.189941,1462.430054,1426.189941,1462.420044,4202600000,1462.420044
FB,27.879998999999998,28.469998999999998,27.59,27.77,63140600,27.77,-0.23000000000000043,24.513399959999997,0.691300375813775,1462.420044,1465.469971,1455.530029,1459.369995,3829730000,1459.369995
FB,28.01,28.93,27.83,28.76,72715400,28.76,0.990000000000002,24.708599959999997,0.8857094233439462,1459.369995,1467.939941,1458.98999,1466.469971,3424290000,1466.469971
FB,28.690001000000002,29.790001,28.65,29.42,83781800,29.42,0.6600000000000001,24.91059996,1.1435563449171078,1466.469971,1466.469971,1456.619995,1461.890015,3304970000,1461.890015
FB,29.51,29.6,28.860001,29.059998999999998,45871300,29.059998999999998,-0.360001000000004,25.10179994,1.2141008206076878,1461.890015,1461.890015,1451.640015,1457.150024,3601600000,1457.150024
FB,29.67,30.6,29.49,30.59,104787700,30.59,1.5300010000000022,25.248999939999997,1.5033991072899615,1457.150024,1464.72998,1457.150024,1461.02002,3674390000,1461.02002
FB,30.6,31.450001,30.280001000000002,31.299999,95316400,31.299999,0.7099989999999998,25.42379994,1.7387510981162084,1461.02002,1472.300049,1461.02002,1472.119995,4081840000,1472.119995
FB,31.280001000000002,31.959999,31.1,31.719998999999998,89598000,31.719998999999998,0.41999999999999815,25.619399899999998,1.8195393576398173,1472.119995,1472.75,1467.579956,1472.050049,3340650000,1472.050049
FB,32.080002,32.209998999999996,30.620001000000002,30.950001,98892800,30.950001,-0.7699979999999975,25.816199899999997,1.6024443771315269,1472.050049,1472.050049,1465.689941,1470.680054,3003010000,1470.680054
FB,30.639999,31.709999,29.879998999999998,30.1,173242600,30.1,-0.8500009999999989,25.993999919999997,1.3075399346866303,1470.670044,1473.310059,1463.76001,1472.339966,3135350000,1472.339966
FB,30.209999,30.35,29.530001000000002,29.85,75332700,29.85,-0.25,26.167399919999994,1.1678594756220964,1472.329956,1473.959961,1467.599976,1472.630005,3384080000,1472.630005
FB,30.08,30.42,30.030001000000002,30.139999,40256700,30.139999,0.2899989999999981,26.345199899999994,0.9138647927348794,1472.630005,1485.160034,1472.630005,1480.939941,3706710000,1480.939941
FB,30.309998999999998,30.440001000000002,29.27,29.66,49631500,29.66,-0.4799989999999994,26.514999899999992,0.8067396813101257,1480.949951,1485.97998,1475.810059,1485.97998,3795740000,1485.97998
FB,29.75,30.889999,29.74,30.73,55243300,30.73,1.0700000000000003,26.720199919999995,0.7617217287174912,1485.97998,1492.560059,1481.160034,1492.560059,3570950000,1492.560059
FB,31.1,31.5,30.799999,30.82,48899800,30.82,0.08999999999999986,26.936799919999995,0.6195190008388054,1492.560059,1496.130005,1489.900024,1494.810059,3552010000,1494.810059
FB,31.27,31.49,30.809998999999998,31.08,43845100,31.08,0.259999999999998,27.174199939999994,0.6370281092701575,1494.810059,1502.27002,1489.459961,1494.819946,3699430000,1494.819946
FB,31.41,31.93,31.129998999999998,31.540001,54363600,31.540001,0.4600010000000019,27.403599959999998,0.6655141816673418,1494.819946,1503.26001,1494.819946,1502.959961,3476290000,1502.959961
FB,31.879998999999998,32.509997999999996,31.809998999999998,32.470001,59682500,32.470001,0.9300000000000033,27.655799959999996,0.8078890210915812,1502.959961,1503.22998,1496.329956,1500.180054,3388540000,1500.180054
FB,32.0,32.07,30.709999,30.790001,72976500,30.790001,-1.6800000000000033,27.824399959999997,0.8050320768766381,1500.180054,1509.349976,1498.089966,1507.839966,3949640000,1507.839966
FB,30.98,31.49,30.879998999999998,31.24,87682100,31.24,0.44999899999999826,28.005799959999994,0.790023163711237,1507.839966,1509.939941,1500.109985,1501.959961,3726810000,1501.959961
FB,29.15,31.469998999999998,28.74,30.98,190744900,30.98,-0.259999999999998,28.154199979999994,0.7191144234406038,1501.959961,1504.189941,1496.76001,1498.109985,3999880000,1498.109985
FB,31.01,31.02,29.629998999999998,29.73,85856700,29.73,-1.25,28.290399979999993,0.7734755442805946,1498.109985,1514.410034,1498.109985,1513.170044,3836320000,1513.170044
FB,29.059998999999998,29.200001,28.01,28.110001,92362200,28.110001,-1.619999,28.390599999999996,1.095503985752765,1513.170044,1513.170044,1495.02002,1495.709961,3390000000,1495.709961
FB,28.26,28.959999,28.040001,28.639999,47948200,28.639999,0.5299979999999991,28.476999979999995,1.2653855262331575,1495.709961,1514.959961,1495.709961,1511.290039,3618360000,1511.290039
FB,28.74,29.290001,28.66,29.049999,38375900,29.049999,0.41000000000000014,28.577999959999996,1.3356803130991035,1511.290039,1512.530029,1504.709961,1512.119995,3611570000,1512.119995
FB,29.110001,29.15,28.27,28.65,34540100,28.65,-0.3999990000000011,28.63219994,1.4025052570313314,1512.119995,1512.900024,1498.48999,1509.390015,3614580000,1509.390015
FB,28.889999,29.17,28.51,28.549999,37708800,28.549999,-0.1000009999999989,28.68019992,1.386531653443426,1509.390015,1518.310059,1509.390015,1517.930054,2986150000,1517.930054
FB,28.610001,28.68,28.040001,28.26,37361800,28.26,-0.2899989999999981,28.7181999,1.1345397357521023,1517.930054,1518.310059,1513.609985,1517.01001,2684100000,1517.01001
FB,27.67,28.16,27.1,27.370001000000002,93498700,27.370001000000002,-0.8899989999999995,28.71919992,1.1785990240961735,1517.01001,1522.290039,1515.609985,1519.430054,3414370000,1519.430054
FB,27.360001,28.32,27.309998999999998,27.91,50164000,27.91,0.5399989999999981,28.717399920000002,0.9663770449469804,1519.430054,1524.689941,1515.930054,1520.329956,3385880000,1520.329956
FB,28.02,28.629998999999998,28.01,28.5,35615800,28.5,0.5899999999999999,28.7465999,0.6074047607653907,1520.329956,1523.140015,1514.02002,1521.380005,3759740000,1521.380005
FB,28.52,28.75,28.09,28.32,33109300,28.32,-0.17999999999999972,28.76379992,0.44104820054100846,1521.380005,1524.23999,1514.140015,1519.790039,3838510000,1519.790039
FB,28.23,29.08,28.120001000000002,28.93,49396400,28.93,0.6099999999999994,28.788199940000005,0.4668785636547596,1519.790039,1530.939941,1519.790039,1530.939941,3748910000,1530.939941
FB,28.92,29.049999,28.33,28.459999,42098200,28.459999,-0.4700009999999999,28.817999940000004,0.4614104701893225,1530.939941,1530.939941,1511.410034,1511.949951,4240570000,1511.949951
FB,28.280001000000002,28.549999,27.15,27.280001000000002,49642300,27.280001000000002,-1.1799979999999977,28.813799960000004,0.5145488587105921,1511.949951,1511.949951,1497.290039,1502.420044,4274600000,1502.420044
FB,27.620001000000002,27.629998999999998,26.82,27.129998999999998,36350200,27.129998999999998,-0.1500020000000042,28.799599940000007,0.5855670040229931,1502.420044,1515.640015,1502.420044,1515.599976,3419320000,1515.599976
FB,27.16,27.639999,27.15,27.27,34652000,27.27,0.1400010000000016,28.785399940000005,0.6063998779686354,1515.599976,1525.839966,1487.849976,1487.849976,4011050000,1487.849976
FB,27.360001,27.459999,26.700001,27.389999,31611700,27.389999,0.11999899999999997,28.78159992000001,0.6169958712993684,1487.849976,1498.98999,1485.01001,1496.939941,3975280000,1496.939941
FB,27.34,27.34,26.629998999999998,26.870001000000002,44319700,26.870001000000002,-0.5199979999999975,28.754199940000007,0.6721486407041728,1496.939941,1520.079956,1494.880005,1515.98999,3551850000,1515.98999
FB,26.84,27.299999,26.34,27.25,83027800,27.25,0.379998999999998,28.762999960000005,0.6908399105440189,1515.98999,1525.339966,1514.459961,1514.680054,3912320000,1514.680054
FB,27.049999,28.120001000000002,26.809998999999998,27.780001000000002,54064800,27.780001000000002,0.5300010000000022,28.78359998000001,0.6437979419045842,1514.680054,1519.98999,1501.47998,1518.199951,3695610000,1518.199951
FB,27.76,28.059998999999998,27.440001000000002,27.719998999999998,32400700,27.719998999999998,-0.06000200000000433,28.78379998000001,0.6071538253199673,1518.199951,1525.27002,1512.290039,1525.199951,3414430000,1525.199951
FB,27.879998999999998,28.18,27.209999,27.52,40622200,27.52,-0.19999899999999826,28.785999980000007,0.4180439443415841,1525.199951,1543.469971,1525.199951,1539.790039,3610690000,1539.790039
FB,28.1,28.129998999999998,27.35,27.450001,33532600,27.450001,-0.06999899999999926,28.787799980000003,0.2568734217482844,1539.790039,1545.25,1538.109985,1541.459961,3676890000,1541.459961
FB,27.57,28.68,27.469998999999998,28.58,74540200,28.58,1.129998999999998,28.834199980000005,0.4424070207406089,1541.459961,1545.780029,1541.459961,1544.26001,3634710000,1544.26001
FB,28.43,28.469998999999998,27.73,27.959999,44198900,27.959999,-0.6200009999999985,28.85479996,0.44381167853108694,1544.26001,1552.47998,1542.939941,1551.180054,3652260000,1551.180054
FB,28.01,28.639999,27.83,28.139999,35642100,28.139999,0.17999999999999972,28.88739994,0.4596995879927127,1551.150024,1556.27002,1547.359985,1556.219971,3091080000,1556.219971
FB,28.1,28.32,27.6,27.83,27569600,27.83,-0.30999900000000125,28.92299996,0.45217215305741654,1556.219971,1556.77002,1548.23999,1552.47998,3274910000,1552.47998
FB,27.620001000000002,27.65,26.92,27.08,39619500,27.08,-0.75,28.946399959999994,0.41611155739833794,1552.47998,1556.390015,1548.25,1554.52002,3073830000,1554.52002
FB,27.1,27.43,26.83,27.040001,27646400,27.040001,-0.03999899999999812,28.954799959999995,0.4442068099439498,1554.52002,1563.319946,1554.52002,1563.22998,3459260000,1563.22998
FB,27.030001000000002,27.059998999999998,26.559998999999998,26.65,31597400,26.65,-0.3900010000000016,28.927799959999998,0.544445271262843,1563.209961,1563.619995,1555.73999,1560.699951,5175850000,1560.699951
